기지국명,NE_ID,VLAN_ID,IP,GW,RS_IP,DU TYPE,CH_0,CH_1,CH_2
SLR_O군산옥동B0,8907,2415,33.6.228.136,33.6.228.129,10.113.224.8,DU15,850M,,2.1G
SL_O군산옥구A0,8908,2414,33.6.228.72,33.6.228.65,10.113.224.8,DU15,850M,2.6G,
SL_T군산대야지경A0,8909,2347,33.6.86.136,33.6.86.129,10.113.224.8,DU30A,850M,2.6G,
SL_W군산고봉A0,8910,2155,33.6.188.136,33.6.188.129,10.113.224.8,DU25,850M,2.6G,
SL_W부안격포B0,8911,2112,33.6.27.208,33.6.27.193,10.113.223.38,DU25,850M,,2.1G
SL_T부안덕림B0,8912,2041,33.6.10.8,33.6.10.1,10.113.223.38,DU30A,850M,2.6G,
SL_O부안줄포농공B0,8913,2044,33.6.10.200,33.6.10.193,10.113.223.38,DU15,850M,2.6G,
SL_O부안보안상림B0,8914,2045,33.6.11.8,33.6.11.1,10.113.223.38,DU15,850M,2.6G,
SL_O부안동진하장B0,8915,2042,33.6.10.80,33.6.10.65,10.113.223.38,DU15,850M,2.6G,
SL_M김제월승C1,8921,2040,33.6.9.208,33.6.9.93,10.113.223.38,DU30A,850M,2.6G,
SLR_W김제월성A0,8922,2039,33.6.9.136,33.6.9.129,10.113.223.38,DU25,850M,2.6G,
SL_M김제원평C0,8923,2035,33.6.8.136,33.6.8.129,10.113.223.38,DU30A,850M,2.6G,
SL_O김제성덕묘라A0,8924,2086,33.6.21.80,33.6.21.65,10.113.223.38,DU15,850M,2.6G,
SLR_W익산광암C1,8928,2018,33.6.4.80,33.6.4.65,10.113.224.8,DU25,850M,2.6G,
SLR_W익산호산A0,8929,2010,33.6.2.80,33.6.2.65,10.113.224.8,DU25,850M,2.6G,
SL_T고창흥덕B1,8936,2094,33.6.23.72,33.6.23.65,10.113.223.38,DU30A,850M,2.6G,
SL_M고창옥산RB0,8937,2092,33.6.22.200,33.6.22.193,10.113.223.38,DU30A,850M,2.6G,
SL_M고창덕산C1,8938,2096,33.6.23.200,33.6.23.193,10.113.223.38,DU30A,850M,2.6G,
SL_M고창대산B0,8939,2090,33.6.22.72,33.6.22.65,10.113.223.38,DU30A,850M,2.6G,
SL_T고창고수면A0,8940,2089,33.6.22.8,33.6.22.1,10.113.223.38,DU30A,850M,2.6G,
SLR_O무주설천심곡A0,50127,2189,33.6.197.8,33.6.197.1,10.113.229.8,DU15,850M,,2.1G
SL_O장성상무대A0,94,2226,33.6.106.72,33.6.106.65,10.113.223.18,DU15,850M,2.6G,2.1G
SL_O장성상무대A1,95,2226,33.6.106.80,33.6.106.65,10.113.223.18,DU15,850M,2.6G,2.1G
SL_M장성삼서대곡RC0,96,2203,33.6.100.144,33.6.100.129,10.113.223.18,DU30A,850M,2.6G,2.1G
SLR_W나주죽석RA0,486,2175,33.6.43.136,33.6.43.129,10.113.99.118,DU25,850M,850M,
SL_O서귀남원B0,24758,2355,33.6.88.144,33.6.88.129,10.113.226.8,DU15,850M,2.6G,
SL_M서귀표선오름RB0,24759,2387,33.6.96.144,33.6.96.129,10.113.226.8,DU30A,850M,2.6G,2.1G
SL_O제주구좌대천A0,24760,2320,33.6.79.200,33.6.79.193,10.113.226.8,DU15,850M,,
SL_M곡성겸면현정RB0,1004,2076,33.6.168.208,33.6.168.193,10.113.99.88,DU30A,850M,2.6G,
SLR_W곡성황산RB0,1000,2077,33.6.169.16,33.6.169.1,10.113.99.88,DU25,850M,2.6G,
SLR_W곡성과학대RB0,1001,2078,33.6.169.80,33.6.169.65,10.113.99.88,DU25,850M,2.6G,
SL_M곡성입면매월RB0,1002,2079,33.6.169.136,33.6.169.129,10.113.99.88,DU30A,850M,2.6G,2.1G
SL_M곡성읍내학정RC1,1003,2080,33.6.169.208,33.6.169.193,10.113.99.88,DU30A,850M,2.6G,2.1G
SLR_W곡성농소RB0,1005,2081,33.6.170.16,33.6.170.1,10.113.99.88,DU25,850M,2.6G,
SL_M곡성석곡능파RB0,1006,2082,33.6.170.80,33.6.170.65,10.113.99.88,DU30A,850M,,2.1G
SL_M곡성석곡능파RB1,1007,2082,33.6.170.88,33.6.170.65,10.113.99.88,DU30A,850M,2.6G,
SL_O순천주암댐RB0,41039,2053,33.6.163.8,33.6.163.1,10.113.228.8,DU15,850M,2.6G,
SL_O순천주암ICRB0,41040,2052,33.6.162.200,33.6.162.193,10.113.228.8,DU15,850M,2.6G,
SL_M순천월계RC0,41041,2050,33.6.162.80,33.6.162.65,10.113.228.8,DU30A,850M,2.6G,
SLR_W순천월계RA0,41042,2050,33.6.162.88,33.6.162.65,10.113.228.8,DU25,850M,2.6G,
SL_M순천학구RB0,41043,2054,33.6.163.80,33.6.163.65,10.113.228.8,DU30A,850M,2.6G,2.1G
SLR_O순천서면압곡RA0,41047,2046,33.6.161.72,33.6.161.65,10.113.228.8,DU15,850M,2.6G,
SL_O순천서면압곡RB0,41048,2046,33.6.161.80,33.6.161.65,10.113.228.8,DU15,850M,2.6G,
SL_W나주송월B0,806,1127,10.111.31.152,10.111.31.129,10.113.99.118,DU25,850M,2.6G,2.1G
SLR_W나주송월A0,805,1127,10.111.31.144,10.111.31.129,10.113.99.118,DU25,850M,2.6G,2.1G
SLN_O나주공산금곡RA0,475,2171,33.6.42.136,33.6.42.129,10.113.99.118,DU15,850M,,
SL_O무안보평산RA0,57,2227,33.6.106.136,33.6.106.129,10.113.223.18,DU15,850M,2.6G,2.1G
SL_M무안몽탄사창RB0,60,2179,33.6.44.136,33.6.44.129,10.113.223.18,DU30A,850M,2.6G,
SL_M무안몽탄약곡RB0,62,2180,33.6.44.200,33.6.44.193,10.113.223.18,DU30A,850M,2.6G,
SL_M무안몽탄약곡RB1,63,2180,33.6.44.208,33.6.44.193,10.113.223.18,DU30A,850M,2.6G,
SL_M무안읍내성동RB0,64,2228,33.6.106.200,33.6.106.193,10.113.223.18,DU30A,850M,2.6G,
SL_M무안일로감돈RB0,65,2229,33.6.107.16,33.6.107.1,10.113.223.18,DU30A,850M,2.6G,
SL_M무안일로월암RD0,66,2178,33.6.44.96,33.6.44.65,10.113.223.18,DU30A,850M,2.6G,2.1G
SL_M무안일로월암RD1,67,2178,33.6.44.72,33.6.44.65,10.113.223.18,DU30A,850M,2.6G,2.1G
SL_M무안초당대RB0,815,2230,33.6.107.80,33.6.107.65,10.113.223.18,DU30A,850M,2.6G,2.1G
SL_M함평대동금산RB0,24761,2266,33.6.116.80,33.6.116.65,10.113.223.18,DU30A,850M,2.6G,
SL_M함평엄다송로RB0,24762,2181,33.6.45.8,33.6.45.1,10.113.223.18,DU30A,850M,2.6G,
SLR_W함평가동RB0,637,2231,33.6.107.136,33.6.107.129,10.113.223.18,DU25,850M,2.6G,
SL_M함평가동RC0,24763,2231,33.6.107.144,33.6.107.129,10.113.223.18,DU30A,850M,2.6G,
SLR_W함평죽장RB0,631,2232,33.6.107.200,33.6.107.193,10.113.223.18,DU25,850M,2.6G,
SLR_M함평죽장RC0,24764,2232,33.6.107.208,33.6.107.193,10.113.223.18,DU30A,850M,2.6G,
SLN_OA나주인동RA0,479,2170,33.6.42.72,33.6.42.65,10.113.99.118,DU15,850M,850M,
SL_M익산망성장선B1,8698,2007,33.6.1.144,33.6.1.129,10.113.224.8,DU30A,850M,2.6G,
SL_M서귀중문관광B0,24622,1950,10.110.237.112,10.110.237.65,10.113.226.8,DU30A,850M,2.6G,2.1G
SL_M담양공고RC1,678,2089,33.6.172.16,33.6.172.1,10.113.223.18,DU30A,850M,2.6G,
SLR_O함평함정RA0,629,2233,33.6.108.8,33.6.108.1,10.113.223.18,DU15,850M,2.6G,
SL_M장성JCRC0,98,2202,33.6.100.80,33.6.100.65,10.113.223.18,DU30A,850M,,
SL_M장성영천RD0,97,2204,33.6.100.200,33.6.100.193,10.113.223.18,DU30A,850M,2.6G,
SL_M담양문학RC0,99,2117,33.6.179.16,33.6.179.1,10.113.223.18,DU30A,850M,2.6G,
SL_M담양주산RC1,100,2118,33.6.179.80,33.6.179.65,10.113.223.18,DU30A,850M,2.6G,
SL_M장성백양사ICRB0,102,2158,33.6.39.72,33.6.39.65,10.113.223.18,DU30A,850M,2.6G,
SL_M장성삼계농공RC0,103,2297,33.6.124.16,33.6.124.1,10.113.223.18,DU30A,850M,2.6G,2.1G
SL_M영광대마월산RC0,24765,2234,33.6.108.80,33.6.108.65,10.113.223.18,DU30A,850M,2.6G,
SLN_O서귀대정인성A0,8576,2371,33.6.92.136,33.6.92.129,10.113.99.118,DU15,850M,850M,2.1G
SLN_O서귀안덕화순A0,8586,2384,33.6.95.200,33.6.95.193,10.113.99.118,DU15,850M,,
SLR_W서귀안덕광해RD0,8590,2382,33.6.95.72,33.6.95.65,10.113.99.118,DU25,850M,850M,
SL_W서귀대정하모RD0,8592,2372,33.6.92.200,33.6.92.193,10.113.99.118,DU25,850M,850M,
SLN_O서귀대정무릉A0,8594,2367,33.6.91.136,33.6.91.129,10.113.99.118,DU15,850M,,
SLR_W제주애월고내RA0,8614,2311,33.6.77.136,33.6.77.129,10.113.226.8,DU25,850M,850M,
SL_W제주한경고산RA0,8615,2351,33.6.87.136,33.6.87.129,10.113.226.8,DU25,850M,850M,
SLN_O제주관광대A0,8616,2313,33.6.78.8,33.6.78.1,10.113.226.8,DU15,850M,850M,
SL_W제주한림금악A0,8623,2352,33.6.87.200,33.6.87.193,10.113.226.8,DU25,850M,850M,
SLR_O제주어승생A0,8624,2005,33.6.151.8,33.6.151.1,10.113.226.8,DU15,850M,850M,
SLR_O제주타미우스A0,8636,2353,33.6.88.8,33.6.88.1,10.113.226.8,DU15,850M,850M,
SL_W제주애월봉성A0,8637,2314,33.6.78.72,33.6.78.65,10.113.226.8,DU25,850M,850M,
SL_W제주한경신창A0,8643,2330,33.6.82.72,33.6.82.65,10.113.226.8,DU25,850M,850M,
SL_W제주엘리시안A0,8647,2354,33.6.88.72,33.6.88.65,10.113.226.8,DU25,850M,2.6G,2.1G
SLR_O제주납읍목장A0,8648,2312,33.6.77.200,33.6.77.193,10.113.226.8,DU15,850M,850M,2.1G
SLR_W제주애월유수A0,8657,2310,33.6.77.72,33.6.77.65,10.113.226.8,DU25,850M,,
SL_W제주애월하귀A0,8668,2315,33.6.78.136,33.6.78.129,10.113.226.8,DU25,850M,850M,
SLN_O제주한경저지A0,8670,2316,33.6.78.200,33.6.78.193,10.113.226.8,DU15,850M,850M,
SLN_O제주한림A0,8673,2309,33.6.77.8,33.6.77.1,10.113.226.8,DU15,850M,,
SLN_O제주한림금능A0,8674,2308,33.6.76.200,33.6.76.193,10.113.226.8,DU15,850M,,2.1G
SLR_W제주조천대흘A0,8629,2318,33.6.79.72,33.6.79.65,10.113.226.8,DU25,850M,,2.1G
SL_W제주조천와산RA0,8653,2317,33.6.79.8,33.6.79.1,10.113.226.8,DU25,850M,850M,
SLR_W제주조천RA0,8663,2319,33.6.79.136,33.6.79.129,10.113.226.8,DU25,850M,850M,
SL_W제주구좌평대RA0,8667,2323,33.6.80.136,33.6.80.129,10.113.226.8,DU25,850M,,
SLR_W제주조천함덕A0,8675,2321,33.6.80.8,33.6.80.1,10.113.226.8,DU25,850M,2.6G,2.1G
SLN_O서귀남원A0,8574,2355,33.6.88.136,33.6.88.129,10.113.99.118,DU15,850M,850M,
SLN_O서귀남원클래A0,8575,2356,33.6.88.200,33.6.88.193,10.113.99.118,DU15,850M,,
SLN_O서귀표선표선A0,8584,2389,33.6.97.8,33.6.97.1,10.113.99.118,DU15,850M,850M,
SL_W서귀남원넉시A0,8591,2361,33.6.90.8,33.6.90.1,10.113.99.118,DU25,850M,850M,
SL_W서귀성산신산RA0,8593,2378,33.6.94.72,33.6.94.65,10.113.99.118,DU25,850M,850M,
SLN_O제주한림라온A0,8685,2329,33.6.82.8,33.6.82.1,10.113.226.8,DU15,850M,850M,
SLR_O서귀상효A0,8595,2101,33.6.150.8,33.6.150.1,10.113.99.118,DU15,850M,,
SL_W서귀표선성읍RA0,8598,2386,33.6.96.72,33.6.96.65,10.113.226.8,DU25,850M,850M,
SL_W서귀표선세화RA0,8600,2388,33.6.96.200,33.6.96.193,10.113.226.8,DU25,850M,850M,
SL_W서귀남원신예RA0,8601,2357,33.6.89.8,33.6.89.1,10.113.99.118,DU25,850M,850M,
SLR_W서귀남원위미RA0,8603,2359,33.6.89.136,33.6.89.129,10.113.99.118,DU25,850M,850M,
SLR_W서귀남원태흥RA0,8604,2362,33.6.90.72,33.6.90.65,10.113.99.118,DU25,850M,850M,
SL_W서귀표선오름RA0,8605,2387,33.6.96.136,33.6.96.129,10.113.226.8,DU25,850M,,
SLN_O제주구좌김녕A0,8619,2326,33.6.81.72,33.6.81.65,10.113.226.8,DU15,850M,850M,2.1G
SLN_O제주구좌대천A0,8620,2320,33.6.79.208,33.6.79.193,10.113.226.8,DU15,850M,,
SLR_O제주세인트A0,8641,2325,33.6.81.8,33.6.81.1,10.113.226.8,DU15,850M,,
SLN_W제주우도A0,8656,2331,33.6.82.136,33.6.82.129,10.113.226.8,DU25,850M,,2.1G
SL_W제주구좌종달RA0,8665,2398,33.6.99.72,33.6.99.65,10.113.226.8,DU25,850M,850M,2.1G
SLN_W제주추자영흥A0,8666,2332,33.6.82.200,33.6.82.193,10.113.226.8,DU25,850M,,
SL_M순천월계RC1,411,2050,33.6.162.72,33.6.162.65,10.113.228.8,DU30A,850M,,2.1G
SLR_OA순천이읍RA0,412,2072,33.6.167.200,33.6.167.193,10.113.228.8,DU15,850M,850M,
SLR_W순천수평RA0,413,2048,33.6.161.200,33.6.161.193,10.113.228.8,DU25,850M,,2.1G
SLR_O순천응령RA0,414,2071,33.6.167.136,33.6.167.129,10.113.228.8,DU15,850M,,
SLR_OA순천동내RA0,416,2061,33.6.165.8,33.6.165.1,10.113.228.8,DU15,850M,850M,
SLR_O순천삼거RA0,417,2065,33.6.166.8,33.6.166.1,10.113.228.8,DU15,850M,,
SLR_W순천학구RA0,418,2054,33.6.163.72,33.6.163.65,10.113.228.8,DU25,850M,,2.1G
SLR_W순천금평RA0,419,2045,33.6.161.8,33.6.161.1,10.113.228.8,DU25,850M,,2.1G
SLR_OA순천비촌RA0,420,2064,33.6.165.200,33.6.165.193,10.113.228.8,DU15,850M,850M,
SLR_O순천석흥RA0,421,2066,33.6.166.72,33.6.166.65,10.113.228.8,DU15,850M,,
SLR_O순천도월RA0,422,2059,33.6.164.136,33.6.164.129,10.113.228.8,DU15,850M,,
SLR_OA순천쌍지RA0,423,2068,33.6.166.200,33.6.166.193,10.113.228.8,DU15,850M,850M,
SLR_O순천도정RA0,424,2060,33.6.164.200,33.6.164.193,10.113.228.8,DU15,850M,,
SLR_O순천대평RA0,425,2057,33.6.164.8,33.6.164.1,10.113.228.8,DU15,850M,,
SLR_OA순천덕림RA0,426,2058,33.6.164.72,33.6.164.65,10.113.228.8,DU15,850M,850M,
SLR_O순천구룡RA0,427,2056,33.6.163.200,33.6.163.193,10.113.228.8,DU15,850M,,
SLR_O순천신흥RA0,428,2067,33.6.166.136,33.6.166.129,10.113.228.8,DU15,850M,,
SLN_O순천주암ICRA0,429,2052,33.6.162.208,33.6.162.193,10.113.228.8,DU15,850M,,
SL_M순천해룡호두RC0,431,2233,33.6.58.8,33.6.58.1,10.113.228.8,DU30A,850M,,2.1G
SLN_OA순천쌍림RA0,435,2063,33.6.165.136,33.6.165.129,10.113.228.8,DU15,850M,850M,
SLN_OA순천별량RA0,445,2062,33.6.165.72,33.6.165.65,10.113.228.8,DU15,850M,850M,
SLN_OA순천화전RA0,452,2070,33.6.167.72,33.6.167.65,10.113.228.8,DU15,850M,850M,
SLN_OA순천주암댐RA0,454,2053,33.6.163.16,33.6.163.1,10.113.228.8,DU15,850M,850M,
SLR_W여수덕양RA0,371,2216,33.6.53.200,33.6.53.193,10.113.228.8,DU25,850M,,
SL_M여수신풍공항RA1,379,2215,33.6.53.136,33.6.53.129,10.113.228.8,DU30A,850M,,
SLR_O여수개도RA0,362,2202,33.6.50.72,33.6.50.65,10.113.228.8,DU15,850M,,
SLR_W여수거문RA0,363,2255,33.6.63.136,33.6.63.129,10.113.228.8,DU25,850M,2.6G,2.1G
SLR_O여수군내RA0,366,2222,33.6.55.72,33.6.55.65,10.113.228.8,DU15,850M,,
SLR_O여수금성RA0,367,2223,33.6.55.136,33.6.55.129,10.113.228.8,DU15,850M,,
SLN_OA여수금오도RA0,369,2212,33.6.52.200,33.6.52.193,10.113.228.8,DU15,850M,850M,
SLR_O여수낭도RA0,370,2256,33.6.63.200,33.6.63.193,10.113.228.8,DU15,850M,,
SLR_O여수복산RA0,374,2231,33.6.57.136,33.6.57.129,10.113.228.8,DU15,850M,,
SLN_OA여수봉두RA0,376,2244,33.6.60.200,33.6.60.193,10.113.228.8,DU15,850M,850M,
SLR_O여수손죽RA0,378,2252,33.6.62.200,33.6.62.193,10.113.228.8,DU15,850M,2.6G,2.1G
SLR_W여수안포RA0,381,2205,33.6.51.8,33.6.51.1,10.113.228.8,DU25,850M,850M,
SLR_O여수연도RA0,385,2203,33.6.50.136,33.6.50.129,10.113.228.8,DU15,850M,,2.1G
SLR_OA여수옥적RA0,386,2218,33.6.54.72,33.6.54.65,10.113.228.8,DU15,850M,850M,
SL_O여수우두RB1,387,2221,33.6.55.8,33.6.55.1,10.113.228.8,DU15,850M,,
SLN_OA여수봉전RA0,388,2232,33.6.57.200,33.6.57.193,10.113.228.8,DU15,850M,850M,
SLR_O여수이목RA0,389,2219,33.6.54.136,33.6.54.129,10.113.228.8,DU15,850M,,
SLR_W여수죽포RA0,392,2234,33.6.58.72,33.6.58.65,10.113.228.8,DU25,850M,,2.1G
SLR_O여수초도RA0,394,2228,33.6.56.200,33.6.56.193,10.113.228.8,DU15,850M,,2.1G
SLR_O여수평사RA0,395,2206,33.6.51.72,33.6.51.65,10.113.228.8,DU15,850M,,2.1G
SLR_W여수화동RA0,399,2220,33.6.54.200,33.6.54.193,10.113.228.8,DU25,850M,850M,
SLN_O무안청호ICRA0,493,2235,33.6.108.136,33.6.108.129,10.113.223.18,DU15,850M,2.6G,2.1G
SLN_O무안화산연꽃RA0,494,2236,33.6.108.200,33.6.108.193,10.113.223.18,DU15,850M,,
SL_M무안일로감돈RB1,495,2229,33.6.107.8,33.6.107.1,10.113.223.18,DU30A,850M,,
SLR_O광양세풍RA0,340,2294,33.6.73.72,33.6.73.65,10.113.223.28,DU15,850M,,
SLR_O광양월길A0,342,1127,10.110.31.136,10.110.31.129,10.113.223.28,DU15,850M,,2.1G
SLR_OA광양섬거RA0,343,2295,33.6.73.136,33.6.73.129,10.113.223.28,DU15,850M,850M,
SLR_O광양어치RA0,346,2296,33.6.73.200,33.6.73.193,10.113.223.28,DU15,850M,,
SLR_OA광양동곡RA0,347,2297,33.6.74.8,33.6.74.1,10.113.223.28,DU15,850M,850M,
SLR_OA광양황죽RA0,348,2298,33.6.74.72,33.6.74.65,10.113.223.28,DU15,850M,850M,
SLR_O광양금촌A0,349,1125,10.110.31.8,10.110.31.1,10.113.223.28,DU15,850M,,
SLN_O광양진월망덕RA0,350,2299,33.6.74.144,33.6.74.129,10.113.223.28,DU15,850M,,2.1G
SLN_OA광양용곡RA0,351,2300,33.6.74.200,33.6.74.193,10.113.223.28,DU15,850M,850M,
SL_M광양ICRC1,352,2301,33.6.75.8,33.6.75.1,10.113.223.28,DU30A,850M,,
SLN_OA광양원월RA0,354,2290,33.6.72.72,33.6.72.65,10.113.223.28,DU15,850M,850M,
SLN_OA광양구서RA0,355,2302,33.6.75.72,33.6.75.65,10.113.223.28,DU15,850M,850M,
SL_M광양덕례RC1,357,2289,33.6.72.8,33.6.72.1,10.113.223.28,DU30A,850M,,2.1G
SLB_O광양칠성RA1,359,2017,33.6.154.16,33.6.154.1,10.113.223.28,DU15,850M,2.6G,
SLB_O광양칠성RA2,360,2017,33.6.154.24,33.6.154.1,10.113.223.28,DU15,850M,2.6G,
SLB_O광양칠성RA3,361,2017,33.6.154.32,33.6.154.1,10.113.223.28,DU15,850M,2.6G,
SLR_WA담양주산RD0,456,2118,33.6.179.72,33.6.179.65,10.113.223.18,DU25,850M,850M,
SLR_WA담양기곡RC0,164,2091,33.6.172.136,33.6.172.129,10.113.223.18,DU25,850M,850M,
SLR_O담양대곡RA0,166,2092,33.6.172.200,33.6.172.193,10.113.223.18,DU15,850M,,
SLR_WA담양문학RB0,168,2117,33.6.179.8,33.6.179.1,10.113.223.18,DU25,850M,850M,
SLR_WA담양의항RB0,169,2119,33.6.179.136,33.6.179.129,10.113.223.18,DU25,850M,850M,
SLR_O담양평지A0,170,2500,33.6.249.200,33.6.249.193,10.113.223.18,DU15,850M,,
SLR_O담양가마골A0,171,2501,33.6.250.8,33.6.250.1,10.113.223.18,DU15,850M,,
SLR_WA담양가암RC0,172,2165,33.6.191.8,33.6.191.1,10.113.223.18,DU25,850M,850M,
SLR_O담양갈전A0,173,2502,33.6.250.72,33.6.250.65,10.113.223.18,DU15,850M,,2.1G
SLR_O담양구산A0,174,2534,33.26.2.72,33.26.2.65,10.113.223.18,DU15,850M,,
SLR_OA담양용암RA0,175,2095,33.6.173.136,33.6.173.129,10.113.223.18,DU15,850M,850M,
SLR_O담양월계A0,176,2503,33.6.250.136,33.6.250.129,10.113.223.18,DU15,850M,,
SL_M담양공고RC0,177,2089,33.6.172.8,33.6.172.1,10.113.223.18,DU30A,850M,850M,
SLN_OA담양석현RA0,178,2093,33.6.173.8,33.6.173.1,10.113.223.18,DU15,850M,850M,
SLN_OA담양수북RA0,179,2090,33.6.172.72,33.6.172.65,10.113.223.18,DU15,850M,850M,
SL_M담양추성RB1,180,2094,33.6.173.72,33.6.173.65,10.113.223.18,DU30A,850M,850M,
SLR_W장성영천RB0,458,2204,33.6.100.216,33.6.100.193,10.113.223.18,DU25,850M,2.6G,
SLR_W장성JCRB0,459,2202,33.6.100.72,33.6.100.65,10.113.223.18,DU25,850M,2.6G,2.1G
SLR_W장성용강RD0,460,2205,33.6.101.8,33.6.101.1,10.113.223.18,DU25,850M,2.6G,
SL_M장성백양사ICRB1,461,2158,33.6.39.80,33.6.39.65,10.113.223.18,DU30A,850M,850M,
SL_M장성서삼장산RC1,463,2208,33.6.101.200,33.6.101.193,10.113.223.18,DU15,850M,,
SLR_OA장성홍정RA0,468,2195,33.6.48.136,33.6.48.129,10.113.223.18,DU15,850M,850M,
SL_M장성삼계상도RB1,469,2295,33.6.123.136,33.6.123.129,10.113.223.18,DU15,850M,850M,2.1G
SLR_W장성삼계농공RB0,471,2297,33.6.124.8,33.6.124.1,10.113.223.18,DU25,850M,,
SLR_W장성삼서대곡RB0,473,2203,33.6.100.136,33.6.100.129,10.113.223.18,DU25,850M,,
SL_W나주이창RB0,808,2164,33.6.40.200,33.6.40.193,10.113.99.118,DU25,850M,2.6G,
SLR_W나주이창A0,807,1124,10.111.30.208,10.111.30.193,10.113.99.118,DU25,850M,2.6G,
SL_M나주왕곡본량A0,813,1123,10.111.30.144,10.111.30.129,10.113.99.118,DU30A,850M,2.6G,2.1G
SL_M나주왕곡본량RA1,482,2162,33.6.40.72,33.6.40.65,10.113.99.118,DU30A,850M,850M,
SL_W나주중앙B0,804,1118,10.111.29.88,10.111.29.65,10.113.99.118,DU25,850M,2.6G,
SLR_W나주중앙A0,803,1118,10.111.29.80,10.111.29.65,10.113.99.118,DU25,850M,2.6G,
SLR_W나주대호RB0,490,2159,33.6.39.136,33.6.39.129,10.113.99.118,DU15,850M,,
SL_W나주대호RC0,802,2159,33.6.39.144,33.6.39.129,10.113.99.118,DU25,850M,2.6G,
SL_W나주대호B0,801,1117,10.111.29.24,10.111.29.1,10.113.99.118,DU25,850M,2.6G,2.1G
SLR_O나주삼한지RA0,489,2169,33.6.42.8,33.6.42.1,10.113.99.118,DU15,850M,,
SLR_W나주대호A0,809,1117,10.111.29.16,10.111.29.1,10.113.99.118,DU25,850M,2.6G,2.1G
SL_W나주학산RB0,33129,2165,33.6.41.16,33.6.41.1,10.113.99.118,DU25,850M,2.6G,
SLR_W나주학산RA0,483,2165,33.6.41.8,33.6.41.1,10.113.99.118,DU25,850M,,
SLR_W신안도초면B0,203,2370,33.6.142.80,33.6.142.65,10.113.222.8,DU25,850M,2.6G,
SLR_O신안우이도A0,205,2372,33.6.142.200,33.6.142.193,10.113.222.8,DU15,850M,2.6G,
SLR_O신안증도병풍A0,218,2384,33.6.145.200,33.6.145.193,10.113.222.8,DU15,850M,,
SLR_O신안흑산진리A0,221,2425,33.6.206.8,33.6.206.1,10.113.222.8,DU15,850M,2.6G,
SLR_O신안태도A0,225,2387,33.6.146.136,33.6.146.129,10.113.222.8,DU15,850M,,
SLR_O신안임자도A0,227,2429,33.6.207.8,33.6.207.1,10.113.222.8,DU15,850M,,
SLR_O신안하의죽도A0,228,2389,33.6.147.8,33.6.147.1,10.113.222.8,DU15,850M,,
SLR_O신안지도선도A0,231,2431,33.6.207.136,33.6.207.129,10.113.222.8,DU15,850M,,
SLR_OA신안임자진리A0,233,2432,33.6.207.200,33.6.207.193,10.113.222.8,DU15,850M,850M,
SLN_O무안봉대산A0,497,2323,33.6.130.136,33.6.130.129,10.113.223.18,DU15,850M,,
SLN_O무안해제천장A0,498,2324,33.6.130.200,33.6.130.193,10.113.223.18,DU15,850M,,
SL_M무안공항RB0,499,2237,33.6.109.8,33.6.109.1,10.113.223.18,DU30A,850M,,2.1G
SLN_OB무안해제유월A0,500,2325,33.6.131.8,33.6.131.1,10.113.223.18,DU15,850M,850M,2.1G
SLN_OA무안외반RA0,501,2120,33.6.179.200,33.6.179.193,10.113.223.18,DU15,850M,850M,
SLR_WA무안연리RB0,502,2326,33.6.131.72,33.6.131.65,10.113.223.18,DU25,850M,850M,
SLN_O무안현경수양A0,503,2327,33.6.131.136,33.6.131.129,10.113.223.18,DU15,850M,,
SLN_O무안현경해운RA0,504,2238,33.6.109.72,33.6.109.65,10.113.223.18,DU15,850M,,
SLN_O무안보평산RA1,505,2227,33.6.106.144,33.6.106.129,10.113.223.18,DU15,850M,,2.1G
SL_M무안읍내성동RB1,506,2228,33.6.106.208,33.6.106.193,10.113.223.18,DU30A,850M,,2.1G
SL_M무안초당대RB1,507,2230,33.6.107.72,33.6.107.65,10.113.223.18,DU30A,850M,,
SLN_OA무안상마RA0,511,2239,33.6.109.136,33.6.109.129,10.113.223.18,DU15,850M,850M,
SLN_O무안서호CCRA0,512,2240,33.6.109.200,33.6.109.193,10.113.223.18,DU15,850M,,2.1G
SLR_O무안복길RA0,514,2241,33.6.110.8,33.6.110.1,10.113.223.18,DU15,850M,,
SLR_W영암군서모정RA0,182,2242,33.6.110.72,33.6.110.65,10.113.99.118,DU25,850M,,
SLN_O영암서호태백RA0,183,2243,33.6.110.136,33.6.110.129,10.113.99.118,DU15,850M,,
SLR_O영암도포원항RA0,184,2244,33.6.110.200,33.6.110.193,10.113.99.118,DU15,850M,,
SLR_W영암만수RA0,185,2184,33.6.45.200,33.6.45.193,10.113.99.118,DU25,850M,850M,
SLN_OA영암역리RA0,186,2245,33.6.111.8,33.6.111.1,10.113.99.118,DU15,850M,850M,
SLR_O영암금정청룡RA0,187,2187,33.6.46.136,33.6.46.129,10.113.99.118,DU15,850M,,
SLR_O영암덕진노송RA0,189,2246,33.6.111.72,33.6.111.65,10.113.99.118,DU15,850M,,
SLR_W영암금정RA0,190,2186,33.6.46.72,33.6.46.65,10.113.99.118,DU25,850M,850M,
SLN_OA영암농공RA0,191,2185,33.6.46.8,33.6.46.1,10.113.99.118,DU15,850M,850M,
SLN_OA영암성산RA0,192,2247,33.6.111.136,33.6.111.129,10.113.99.118,DU15,850M,850M,
SLN_OA영암이천RA0,193,2188,33.6.46.200,33.6.46.193,10.113.99.118,DU15,850M,850M,
